time,Q,DP1/L corr,DP2/L corr,DP3/L corr
10.305152576288144,2.7729678295454833e-06,640.207212352041,639.3210034598567,604.145621217193
10.40520260130065,2.100368864090737e-06,614.7953002444242,571.2825401341742,593.9589782646294
10.505252626313156,1.8677685980231172e-06,1142.445001260141,580.9548584290933,539.5764208571723
10.605302651325662,2.0545698201582562e-06,593.470950339472,576.2488453392881,625.8754545155032
10.705352676338169,2.3001354103189563e-06,591.9483575212868,607.2502273967502,648.5822736402546
10.805402701350674,1.9059446579330791e-06,616.010829819788,589.0190264471454,587.7411201443998
10.905452726363182,9.958211244318272e-07,506.7454673059726,633.8910494132581,558.461142313801
11.005502751375687,4.332177899888841e-07,429.4397305378579,582.5630591276133,455.73592273228604
11.105552776388194,4.2953432294149683e-07,443.91717197847055,564.7179074991936,463.78364839382004
11.2056028014007,1.2139863278928295e-06,533.6742946889409,498.3686171982247,541.4832892871784
11.305652826413207,3.1123059440532024e-06,640.1001288534736,644.6848787140478,726.7564715428001
11.405702851425712,4.5978228012725314e-06,724.3160654533207,756.6408755665398,782.697160564021
11.505752876438219,3.933563817592408e-06,680.1971825239353,703.0028302387811,709.7861084638689
11.605802901450724,2.0774195269103814e-06,586.4925722971994,565.3892573973945,633.346483221005
11.705852926463232,8.626861688503231e-07,453.7429337176577,640.8589046720765,416.7289704142917
11.805902951475737,8.140627223751044e-07,511.7742448872934,636.421480557079,419.5990911874613
11.905952976488244,1.7596301977198971e-06,576.8322850174252,576.9633757983632,597.59101136662
12.00600300150075,3.328871630820655e-06,666.7737401248746,692.7034872788057,666.978933970184
12.106053026513257,4.529484040962517e-06,746.4582067088734,738.7630769906654,769.3065942650077
12.206103051525762,4.3914221716559805e-06,723.0569878110718,751.138119536727,722.5327316750539
12.30615307653827,3.537999717384377e-06,719.5309378298845,688.2594818859606,698.897955306509
12.406203101550775,3.4924403270041044e-06,690.3762664158977,695.3463248349282,696.5362152138654
12.506253126563282,4.285636354484955e-06,744.7275141896747,727.5705003886231,737.4569788394911
12.606303151575787,4.192731552783708e-06,748.6347662805439,721.7705143357246,696.4027312036068
12.706353176588294,2.456969794678838e-06,617.2931613663609,605.3890874374338,620.9273559292
12.8064032016008,7.696695549493434e-07,440.154770172567,625.653989692762,476.6658156892863
12.906453226613305,6.243426866887691e-07,448.59168527342365,632.6974411072459,440.1112378282266
13.006503251625812,1.7307862155715394e-06,547.2009492597801,548.7556354295016,561.5817353294972
13.106553276638317,3.282268433448891e-06,654.5230182603976,666.5632104815475,682.5803706241337
13.206603301650825,4.030864198862652e-06,693.5370352135899,717.6744328134066,752.960507499821
13.30665332666333,3.181196370904508e-06,684.2222036208071,685.9213969348668,691.5583799067454
13.406703351675837,2.1354544991054543e-06,603.5606589525837,602.348409726424,607.4935854144363
13.506753376688343,2.756845463635049e-06,630.9785247832767,656.9284331451754,655.5232846366953
13.60680340170085,4.681361735243463e-06,760.6103758851312,764.4920306337483,744.8608078729279
13.706853426713355,5.537957551579489e-06,771.9572483742415,789.4779006657369,809.1228683805219
13.806903451725862,3.959471872973964e-06,713.0500850292254,740.0736168506439,737.5224724919989
13.906953476738368,1.6943568548198294e-06,533.106162824784,553.889832432383,546.0330775649448
14.007003501750875,8.937348560423364e-07,518.8855200680217,628.0506432729917,490.41751705098994
14.10705352676338,1.1887956543629264e-06,561.8117211537059,524.2552245605578,558.1244098178264
14.207103551775887,1.2591407843581548e-06,536.9727026200885,532.3849858893349,544.5540503069373
14.307153576788393,7.787078268216845e-07,471.06801445367523,646.7825242564595,496.31253566093676
14.4072036018009,2.7082748178440425e-07,395.5752401030058,554.1259158960969,402.2560973069599
14.507253626813405,8.615035511638613e-07,479.6800406049867,650.9066073010636,528.9356123444192
14.607303651825912,3.151955159506427e-06,656.9545273915503,652.969839937466,712.9202704976897
14.707353676838418,5.297569446487021e-06,788.2126372089574,761.1511821248757,821.3845337221087
14.807403701850925,4.866303385117205e-06,764.6435456991884,766.8211697051156,762.2261947361928
14.90745372686343,2.607256433260901e-06,625.267025150838,615.1365473753257,631.6353234555075
15.007503751875937,1.026679172183065e-06,520.5582994547307,520.5164832343553,501.70836021410634
15.107553776888443,1.210992273755657e-06,536.4363416207965,526.7953772569978,528.5240061212902
15.20760380190095,2.9408960136439745e-06,653.6831349498814,655.4745358541288,692.8298443964666
15.307653826913455,4.597880892016607e-06,771.2864414153283,743.8471068261699,729.8729306046922
15.407703851925962,4.110600610244152e-06,689.9486541881101,715.9607021835982,707.6468143995356
15.507753876938468,2.5304181014565845e-06,636.2177652304621,597.9227868675862,578.1184811934748
15.607803901950975,2.8156646154367514e-06,645.2616610932762,624.1230730966134,623.8359742679581
15.70785392696348,4.414980359766697e-06,758.057516145366,728.1822476022468,752.312171686726
15.807903951975987,4.244852606650859e-06,735.9083915703899,710.6559531972695,766.5939415694083
15.907953976988493,2.252095403575051e-06,607.4465151647553,591.870667101267,614.8700302378955
16.008004002000998,8.441151902197951e-07,519.1350332119083,606.8348371667953,489.64369015180756
16.108054027013505,5.077994746356892e-07,474.72349105694656,586.5831200627904,453.77862209010715
16.208104052026012,2.2516981447660274e-07,426.24313352844194,555.8435981554032,438.93256445178076
16.30815407703852,3.3816113774675266e-07,891.9801049606006,576.6003918641346,440.46463131630884
16.408204102051023,1.863269926908271e-06,574.769939688543,591.5002567011602,596.3473651774268
16.50825412706353,4.2670361671918305e-06,754.8514411952493,734.4278324770648,700.2264246371939
16.608304152076037,6.0540459105815456e-06,804.9186119178983,829.1575957817718,818.6745967143662
16.708354177088545,6.430400734711935e-06,820.3738745556309,838.9880717519328,855.830327381675
16.80840420210105,5.335393338152579e-06,810.9489750586864,796.6111390166199,807.1491353635644
16.908454227113555,3.214676933912147e-06,656.0255883531165,680.1433548028484,694.1841002850232
17.008504252126063,1.078111987580606e-06,556.2638262411656,531.5479543659444,544.7299565446617
17.10855427713857,-1.2178296971652597e-07,35.747062679363324,149.5464960527332,8.034633337072158
17.208604302151073,-1.9027148340344667e-07,2.119903100082624,159.15258348398768,18.940158098607053
17.30865432716358,4.382834325932752e-07,464.40112080873126,574.2747075712504,453.46393526704844
17.408704352176088,1.073343577331805e-06,514.5882368309993,515.1610182945612,480.4520120463953
17.508754377188595,1.1219466247829413e-06,549.6296132798681,506.76872994149136,465.7503859147579
17.6088044022011,8.634572837188813e-07,476.98153544278824,620.5526649490963,520.2381261802681
17.708854427213605,1.1112648435136422e-06,489.2529367853474,498.43307012631044,510.00616839439346
17.808904452226113,1.7640049017688686e-06,574.4547431343683,567.686191569308,564.5666841422735
17.90895447723862,2.051013583413293e-06,608.3310147147415,606.7303450241625,617.1380849995105
18.009004502251123,1.6752207141275327e-06,559.3712670534093,550.7237866441149,630.3156703291013
18.10905452726363,1.0070094660638638e-06,473.25524303656823,507.6114776597625,497.3894039055587
18.209104552276138,7.596536384002938e-07,501.83608477049245,611.7048561205924,480.04267825046827
18.309154577288645,1.2416450506259928e-06,483.78187126186833,510.7348761215099,556.2520691764423
18.40920460230115,2.176647768914207e-06,611.7014737021937,602.0720211805292,618.6145465331246
18.509254627313656,2.897988904689417e-06,640.6981717106562,624.3037774482523,648.8826220272774
18.609304652326163,2.514075117698148e-06,651.2183252662458,619.9263685689842,590.6511262571483
18.70935467733867,1.1409522738188383e-06,539.8418023371418,520.1769999264924,502.1477030848052
18.809404702351173,4.053788379095488e-08,337.368764828104,493.1378894466639,392.6848695445257
18.90945472736368,-6.75704051600973e-08,10.95190066208489,145.93972241046885,-9.69141915478686
19.009504752376188,4.1073262795584563e-07,403.285107855481,603.3221503647508,461.8140644826923
19.109554777388695,6.679210005434176e-07,469.94357054731705,615.8262361826942,486.59541549222354
19.2096048024012,3.902179297276259e-07,752.9437145303275,601.3238956654906,419.98898719965774
19.309654827413706,1.7806554263131608e-07,386.9842233890322,533.888791111814,409.8038502652294
19.409704852426213,6.974246277656284e-07,487.9248072730795,604.616244961741,468.92196242931567
19.509754877438716,1.1032026916521573e-06,503.8553737127908,494.1104652645757,513.3402661643927
19.609804902451224,-9.614668190394339e-07,8.365868253296943,143.60936858753317,-7.331537804917979
19.70985492746373,-4.505408512585385e-06,45.77351124730815,130.40779461640867,28.36067460129843
19.809904952476238,1.725388076113679e-06,552.3617998985337,566.5726677317521,543.8019733302259
19.90995497748874,3.054087063951904e-05,1640.095583057234,1599.9683570665457,1629.493397799699
20.01000500250125,7.235656256965655e-05,2543.9016479716897,2521.576065047357,2506.284754041336
20.110055027513756,0.000100252121652898,3002.3641203231978,3014.143473757771,3040.509158583142
20.210105052526263,0.00010577563079550772,3110.7616087097394,3110.4914726070488,3132.1894053752567
20.310155077538766,0.00010323128250872694,3056.4435188868374,3025.5823484925045,3082.953375121172
20.410205102551274,0.00010195030553347036,3061.8569975099185,3066.7124700371887,3051.97929189156
20.51025512756378,9.965808998611125e-05,3002.7291884351735,3013.304223935125,2995.964839004901
20.610305152576288,9.594706350377084e-05,2946.775707067617,2943.2835508986127,2914.6645667565867
20.71035517758879,9.483471538849377e-05,2907.3742516681687,2921.026921042477,2955.383283912552
20.8104052026013,9.715246700059773e-05,2966.8212232204,2966.1359117043644,2990.084406911455
20.910455227613806,9.99601220604626e-05,3027.4628102231673,3031.680540879923,2978.0707591265673
21.010505252626313,0.00010228830502820249,3027.8565333440124,3070.3539698343793,3051.7770350946207
21.110555277638817,0.00010425429602408037,3114.6421371040483,3077.413112576594,3073.3693289078255
21.210605302651324,0.00010366108270485655,3060.933290026627,3075.0759915658987,3063.5993946495955
21.31065532766383,9.997796562174208e-05,3024.2001039691554,3024.656600962119,2992.296555041941
21.410705352676338,9.693321259538142e-05,2996.4834491547163,2945.4766970413953,2991.8825708166046
21.51075537768884,9.75233085760755e-05,2955.9896126045746,2987.6680175224105,3005.107967144357
21.61080540270135,0.00010033339714080993,3046.4418558087245,3040.3396389430773,3049.2300974747636
21.710855427713856,0.00010231854602033957,3056.7640389375115,3063.355702143858,3056.3242936093616
21.810905452726363,0.00010234900194583221,3078.7585274175663,3057.7645811403677,3029.0715712311567
21.910955477738867,0.00010088247592814152,3005.6408103027643,3036.770870223589,3025.228923598533
22.011005502751374,9.899056511751784e-05,2993.472760075716,2989.052910458873,2976.534947384037
22.11105552776388,9.788564035748031e-05,2965.169262375404,2960.9595803377565,2977.2757170199484
22.211105552776388,9.77435543130343e-05,3009.3569870288757,2985.590823612917,2963.139827579568
22.31115557778889,9.82818379197079e-05,2991.8654934027923,3000.0720986255787,3000.485924349751
22.4112056028014,0.00010003511752009243,2985.056254069586,3002.3730216238646,2990.6093606412214
22.511255627813906,0.0001026835763192164,3075.475289311477,3056.6576327500584,3046.38360108373
22.611305652826413,0.00010342887035204041,3074.9890186756634,3097.21640670926,3044.339381789217
22.711355677838917,0.00010075441044581074,2990.4451364078814,3021.101306138932,3032.801213720095
22.811405702851424,9.80649583234798e-05,2982.472846921779,2963.4923027842624,2976.992966904203
22.91145572786393,9.931022978046447e-05,3000.963926831091,2971.9366781971203,2929.0799075177792
23.011505752876438,0.00010376775437339621,3088.294339633476,3088.609300305543,3064.2664661762456
23.11155577788894,0.00010757222092777458,3143.8313080389707,3127.830132440246,3134.6261927835753
23.21160580290145,0.00010776493144886256,3162.1040727172785,3160.319766518909,3169.759483958369
23.311655827913956,0.00010452028604044034,3086.6826956369,3062.8261716520847,3087.075923762192
23.411705852926463,0.00010021511384580111,2988.2570515953275,3014.052544332352,3026.997783799048
23.511755877938967,9.639296754641994e-05,2952.238445989974,2962.2598278963414,2928.003002363122
23.611805902951474,9.372234261375033e-05,2896.408456937693,2922.474334259539,2876.174866302066
23.71185592796398,9.412813900257188e-05,2913.8216280503166,2928.6984249304264,2957.6733670250624
23.81190595297649,9.808885758407052e-05,2969.813471967029,2961.0965181168604,2986.926430385955
23.911955977988992,0.00010239518957573639,3096.0060784322586,3037.253313342348,3000.6506307814984
24.0120060030015,0.00010449169230235245,3085.4084500547724,3105.3063414884436,3122.7553679474754
24.112056028014006,0.00010466055638983778,3105.118715840633,3073.2183224908563,3100.018728023354
24.212106053026513,0.00010369318373096214,3077.8097613422146,3081.824830195092,3007.380710455806
24.312156078039017,0.00010186006486521287,3030.925375928536,3037.003139027192,3080.136614915907
24.412206103051524,9.94021093327461e-05,3008.8623695035,3019.854838284727,3017.7260359164447
24.51225612806403,9.69151127105475e-05,2939.100344736372,2922.6159872951466,2990.687972359423
24.61230615307654,9.549337739094727e-05,2918.930050288824,2947.7098474934583,2962.1298039482526
24.712356178089042,9.649887838759059e-05,2934.586338708198,2949.8949343512263,2966.0223882810037
24.81240620310155,9.965477520943278e-05,3040.212569126887,2998.4001860292233,3023.403852200389
24.912456228114056,0.00010182990935059256,3023.1662117086325,3033.7511383347646,3022.6836615739903
25.012506253126563,0.00010092323193990533,3048.394427124248,3033.9048644214877,3076.7849734963766
25.112556278139067,9.919209871361434e-05,2996.3494358870316,2993.2760494514373,3024.668474238292
25.212606303151574,9.912868615011958e-05,3023.98266445745,2981.8803837144246,2967.2936593857253
25.31265632816408,0.00010009725068778389,3005.89320255312,3009.5306574343635,3012.244428057951
25.41270635317659,0.00010082975233061493,3040.856223303465,3000.456502601924,3035.4246285449735
25.512756378189092,0.00010058287909696011,2992.9027697451916,3027.6521668524524,3041.695034631974
25.6128064032016,9.911563652943787e-05,3019.2665676280512,2981.856024970201,3002.8302245148125
25.712856428214106,9.743979346784031e-05,2947.0331104572356,2963.3253874235365,2969.5914809740602
25.81290645322661,9.679454323872745e-05,2966.5878524347727,2932.4616435823004,2989.699398808445
25.912956478239117,9.773132613157889e-05,2977.342589714732,2987.93544865562,2956.689714708451
26.013006503251624,9.979492904100117e-05,3018.780166894602,3016.911111920381,3020.9850113121447
26.11305652826413,0.00010174057631399693,3008.237288395656,3050.3078246864484,3080.165249892914
26.213106553276635,0.00010346507988960918,3045.1510365138543,3083.205406872614,3079.078314338937
26.313156578289142,0.00010506637797708465,3109.929075835931,3099.253676023739,3063.6153843489574
26.41320660330165,0.00010479560927066188,3112.706285426037,3072.245364346446,3136.943576176091
26.513256628314156,0.00010238231692012804,3052.640150911888,3058.4358808300653,3051.5567777835504
26.61330665332666,0.00010044203701983868,3022.017600412556,3058.2571543684135,3022.121776491034
26.713356678339167,0.00010021570614995907,3017.5731828858416,3009.62851690344,2999.6092440296243
26.813406703351674,0.00010064149597704703,3024.7090341505846,3003.234915207533,3034.419207185046
26.91345672836418,0.00010129823724742631,2997.98413235235,3014.622306632365,3008.0752107676944
27.013506753376685,0.00010296080619893232,3089.081095236164,3085.842483563912,3118.8867866179667
27.113556778389192,0.00010545201642888193,3113.4413091313518,3058.309262508319,3080.769115494964
27.2136068034017,0.00010677429623328777,3124.179799626721,3111.9598683655463,3113.4925223369673
27.313656828414207,0.0001054696574186864,3119.6292866270132,3106.8294043217793,3113.2215038931986
27.41370685342671,0.0001030974395494208,3043.2255445346104,3068.8929040896796,3052.4720566844353
27.513756878439217,0.00010205725162268348,3040.5843274486574,3053.293557549029,3043.7571535569427
27.613806903451724,0.00010159245537084413,3041.4699230365136,3085.3934734787053,3056.4637110967114
27.71385692846423,0.0001000405955934031,3016.4337342489703,3018.1349353375153,3009.6315306440224
27.813906953476735,9.866991427912153e-05,2985.0756813994503,2994.7210455578734,2942.053607498461
27.913956978489242,9.893858377828315e-05,2994.6068130537487,2998.888170750976,3002.833735496748
28.01400700350175,9.971577733402845e-05,3011.9924721742145,2999.237707360865,2981.9792071139104
28.114057028514257,9.8947209588751e-05,3009.9873201642345,3003.04622812003,3026.202626169829
28.21410705352676,9.594419789424704e-05,2929.5769646077015,2928.2581994065413,2945.2080805074183
28.314157078539267,9.289188782549233e-05,2949.381170349629,2893.5607685300793,2921.6617312801495
28.414207103551774,9.295088568466166e-05,2869.402618781713,2920.9881342007566,2875.165194766336
28.51425712856428,9.603876867645412e-05,2948.066645436302,2942.2225418079606,2930.392725496888
28.614307153576785,9.9435157566471e-05,3006.2902370561806,3006.4307504395765,3049.1973984359634
28.714357178589292,0.00010109103870710248,3032.0958587041237,3031.0309520198125,3003.218001411851
28.8144072036018,0.00010001232851106578,2967.4840841323617,3016.715448541658,3025.2046629045226
28.914457228614307,9.762960853513003e-05,2980.270140834692,2965.235246983687,2984.0219926457703
29.01450725362681,9.828880893461708e-05,3011.7420117881234,2982.2720132169748,2983.8860244654766
29.114557278639317,0.00010331851780251513,3069.1476667354527,3080.0105402001996,3076.2669941110034
29.214607303651825,0.00010813706281357883,3139.372920560621,3132.5334064078006,3155.635664231829
29.31465732866433,0.00010790327365851982,3137.9082738602588,3128.9643576236567,3148.12485612226
29.414707353676835,0.00010299874034880259,3028.7566330560776,3082.075168989983,3080.2218172036273
29.514757378689342,9.802217381448443e-05,3005.8878679630116,2988.8000918607245,2988.3033006898286
29.61480740370185,9.587552103014759e-05,2898.617384964712,2940.310854446255,2975.310263198064
29.714857428714357,9.558954224392165e-05,2926.1295326463683,2925.477188754339,2979.4641295812926
29.81490745372686,9.562318670371759e-05,2963.164858846277,2905.798138910749,2942.641641635397
29.914957478739368,9.566143281866878e-05,2921.0387010875256,2977.243898262327,2926.811078419424
30.015007503751875,9.666590307921553e-05,2971.214125977917,2983.2722470545746,2924.215852609402
30.115057528764382,9.962138676689484e-05,3000.5635410690506,2994.9628228486486,2957.114299004805
30.215107553776885,0.00010275903166788915,3053.133669975981,3062.204911462856,3035.918107203675
30.315157578789393,0.00010284345733902665,3026.4922837616286,3043.2405456299466,3053.0511436001134
30.4152076038019,9.957958443906107e-05,3040.139499336094,3000.4163462117986,3020.2324390815093
30.515257628814407,9.610008763112838e-05,2925.9560100675126,2942.0695340843954,2930.8147680718635
30.61530765382691,9.600755979086365e-05,2954.369007580816,2923.330010178006,2902.851466171586
30.715357678839418,9.976732577998087e-05,2998.4199187775625,3018.91783600693,2995.957418658842
30.815407703851925,0.0001032260341683566,3118.7351150369254,3075.035711531621,3090.836919294087
30.915457728864432,0.00010233747495345716,6034.190316198759,3046.9429528072264,3090.7390788757784
31.015507753876935,9.866223335294741e-05,3025.634989642563,2995.5730194635275,3083.1648783811265
31.115557778889443,9.663619394456e-05,2939.2069602942693,2939.355112207933,2964.8741379648814
31.21560780390195,9.71578929887593e-05,2954.4604474405687,2954.6694096568503,2917.108586748674
31.315657828914457,9.79201042271602e-05,2989.1333618582366,2945.340642074669,2966.413955834502
31.41570785392696,9.842594458099181e-05,3018.1787490670363,3010.3222776862335,2972.6014122936035
31.515757878939468,9.995526298473146e-05,3027.7901170539794,3031.6152521243457,3007.4807833695268
31.615807903951975,0.00010149235393362444,3055.498099155604,3036.6273846193553,3079.215953243169
31.715857928964482,0.00010069659041871018,3007.2759286995033,3010.536931392268,3086.9480601828473
31.815907953976986,9.805398765965484e-05,2990.5200760555053,2975.6934814692954,2925.633514846406
